"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mis12",1.17036139473255,0.0753804311423659,1.10548538221877,0.0681876326497175,0.945636271773222,NA
"Mis18a",0.383133720364834,-1.68412230901751,2.08788064806226,-0.806618094085273,0.419886545851756,NA
"Mis18bp1",0.159526034356264,-1.74757427131663,3.16074699792792,-0.552899131902136,0.580332481912389,NA
"Mitd1",0.0484902188673162,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mitf",0.659991136065411,0.954046546265793,1.33471874511661,0.714792198548497,0.474737456518748,NA
"Mkks",0.891027812274941,0.130000981956417,1.17645532190144,0.110502268582799,0.912011050820439,NA
"Mkln1os",0.0484902188673162,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mknk1",1.01412622453559,0.658985129403251,1.12002166237531,0.588368199955789,0.556285177649309,NA
"Mkrn2os",0.732808909216182,-1.3298311011175,1.35771133509859,-0.979465271254394,0.327350140073474,NA
"Mkrn3",0.599076652990687,-0.20139078827257,1.38626951598767,-0.145275349381888,0.884493476579824,NA
"Mks1",0.215391754055364,0.429122726731556,3.10843100879658,0.138051230835485,0.890199928774761,NA
"Mkx",0.807415290863192,-0.0216896845663576,1.2684795307983,-0.0170989630023494,0.986357666196427,NA
"Mlf1",0.439983602272382,-2.3998146980571,1.9279163609269,-1.24477116678616,0.213215877609021,NA
"Mlh1",0.448966807860419,-0.374123255859013,1.63667685677367,-0.228587124153824,0.819189833062635,NA
"Mlip",0.298322768117335,0.880109943955663,2.32560798429627,0.378442949069073,0.705101567673386,NA
"Mlkl",0.269268781815716,-2.32464652240526,3.16074699792792,-0.73547377374058,0.462051006588765,NA
"Mlx",1.12297695392251,0.172139681085613,1.10393509227543,0.155932791964062,0.876085997207028,NA
"Mlycd",0.542764437519711,-0.443808476182584,1.4562271731898,-0.304765962587033,0.760544406910897,NA
"Mmaa",0.709146219175706,0.252618571682051,1.26605469029829,0.199532116280484,0.841846523250305,NA
"Mmab",2.43467419874955,0.0971927603057545,0.718296467796243,0.135310090837485,0.892366707118436,NA
"Mmachc",2.30178108455674,-0.133977734342105,0.711170745006621,-0.188390390469251,0.850570632126606,NA
"Mmadhc",1.44923239210361,0.505520041326773,1.03405260395594,0.488872654440232,0.624931856650914,NA
"Mme",0.117905333357865,-0.582745111638122,3.15959833060899,-0.184436453834245,0.853671074293152,NA
"Mmel1",0.212720367149777,0.379269058314909,3.02530753545994,0.125365455865051,0.90023423454592,NA
"Mmgt2",1.12757165827462,0.902757394148572,1.09771943627957,0.822393559148618,0.410852943897282,NA
"Mmp11",0.630348410679188,-0.728270153147276,1.57553474438649,-0.462236809275103,0.643911509286878,NA
"Mmp14",2.47955993212066,0.532732237844869,0.735361018997696,0.724449928785983,0.468789556664984,NA
"Mmp16",2.17432704196749,1.16192164323232,0.853603024708412,1.36119672681482,0.173451528297829,NA
"Mmp2",0.239376986722996,0.568055638694572,2.73769917304699,0.207493812427295,0.835624224495798,NA
"Mmrn2",0.312222833869853,-1.16100403156478,2.60159244763191,-0.446266682785606,0.655404619817592,NA
"Mms22l",0.187860904641939,-1.17795754322243,3.15992045499947,-0.372780758249379,0.709311624963094,NA
