"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nudt17",1.09065213764912,1.58243317793697,1.48978530123053,1.06218874399547,0.288150008743352,0.503316673217427
"Rbm18",13.3515549509804,0.456941345979687,0.430214421143481,1.06212466045459,0.288179096221452,0.503316673217427
"Poc1b",4.21862070759728,0.828781115919339,0.780629859196512,1.06168257101053,0.2883798142796,0.503563988675255
"Plxdc2",12.769321629932,0.369109571624096,0.347889638242659,1.06099616386573,0.288691644533148,0.503916167012267
"Tyw1",5.04156438213028,0.715660772571514,0.674509062800507,1.06100986931169,0.28868541601644,0.503916167012267
"Zfyve19",5.39048451643812,-0.661456121891778,0.623351342577,-1.06112889587636,0.288631327536079,0.503916167012267
"Cinp",5.73544364959743,-0.659310428491384,0.621626431769614,-1.06062161258892,0.288861896519752,0.50414911903681
"Eif4h",77.3046487504838,0.182906382336707,0.172465175167061,1.06054095941126,0.288898566209436,0.50414911903681
"Pcdhb10",5.60658596985162,-0.584313581538446,0.551307074292226,-1.0598695514448,0.289203949600712,0.504617875447467
"Cdk6",11.0803824076661,0.427227602471242,0.403147480373309,1.05973030533549,0.28926731155818,0.504664274963266
"Tamm41",1.6714716750921,-1.27351491628168,1.20229919877025,-1.05923294100526,0.289493706456024,0.504930883353531
"Tyw3",3.21404082677641,0.777998316448251,0.734462010761888,1.05927645684656,0.289473893750437,0.504930883353531
"Snf8",5.19208187188772,0.60630748622528,0.572497355417417,1.05905726985099,0.289573698587721,0.505006227841992
"Nek9",21.2240093328938,0.325147145885111,0.307146310920478,1.05860671062819,0.289778929466871,0.505235747831911
"Samd15",0.787781754110005,-1.59065359001106,1.50248224638712,-1.05868378400874,0.289743815403021,0.505235747831911
"1110032A03Rik",4.74440703842245,-0.692235485796325,0.654281264946262,-1.05800902896582,0.290051326082665,0.505508197519159
"A330076H08Rik",3.1566028673085,0.869009909137358,0.82165572125467,1.05763263938621,0.290222956068159,0.505508197519159
"A530041M06Rik",1.24626356223006,1.37255627435271,1.29774106706439,1.05765033502219,0.290214885499512,0.505508197519159
"Adprm",1.94349375479689,-1.30583556134933,1.23405638191899,-1.05816523497793,0.289980117725706,0.505508197519159
"Bnip3",1.37630986258283,-1.34455372386477,1.27130429876579,-1.05761753906605,0.290229843092967,0.505508197519159
"Gm18551",3.89570582481616,-0.773733781322089,0.731562374385718,-1.05764567508243,0.290217010775175,0.505508197519159
"Phf13",4.74074502741651,-0.688202831564656,0.650522197750524,-1.05792367108214,0.290090242455686,0.505508197519159
"Polr1h",6.4429082516045,0.661371265073891,0.62527877551648,1.05772223681765,0.290182094314041,0.505508197519159
"Dcun1d5",4.49526966674222,-0.742334320431269,0.702358318831289,-1.05691681941847,0.290549551572953,0.506000836865725
"Tasor2",32.3124121849546,0.276192853121802,0.261387898086099,1.05663978762638,0.290676014693541,0.506156851264762
"Inip",8.50174061343904,0.555307223837872,0.525590449636142,1.05653979105272,0.290721671540229,0.506172135213706
"Rbm22",9.03414994564008,0.557523612799847,0.527755658293614,1.05640480407634,0.290783312100027,0.506215240813403
"Rrp12",9.15521497806643,-0.508288544729458,0.481353786239088,-1.05595626181902,0.290988197927642,0.506507674896245
"Chst9",1.11320657321494,1.42018416089325,1.34536859298615,1.05560971788485,0.291146559268893,0.50665635502116
"Ppp1r35",2.29467500930398,0.98931073522203,0.937195379192541,1.0556077816713,0.291147444229646,0.50665635502116
"Tceanc2",6.34047720243302,-0.605534398281647,0.573681627730555,-1.05552342799803,0.291186000457141,0.506659210988116
"Numb",10.4834301715157,-0.476230585303097,0.451235168689513,-1.0553933255827,0.291245474169474,0.506698457722909
"Tgm3",7.2917216857781,0.919659974264788,0.871545464355263,1.05520596673074,0.291331135863514,0.506783249648508
"Acta1",1.28006167213916,1.13824887010276,1.07879053873543,1.05511573306624,0.291372397328609,0.506790793731486
"Magi3",25.984173937322,0.271206964446318,0.257144373110425,1.05468753278865,0.291568255531952,0.507067195536751
"Zfp579",9.48703930762725,0.524541142946109,0.497554782129991,1.05423796893398,0.291773980609563,0.507360684640347
"Srf",15.9682157432237,-0.381853872644204,0.362278367371973,-1.05403443052434,0.291867153966961,0.507458409956491
"Gm19035",0.918656930824578,1.30373690735521,1.23761285867443,1.05342870205115,0.292144555313985,0.50787638020069
"Gm37447",0.967918935785351,1.29094438904631,1.22575696155511,1.05318136427999,0.292257877821018,0.508009039145577
"Hacl1",0.776068470349718,1.5787824084578,1.49968281486889,1.05274421551322,0.292458238050599,0.508292936209254
"Gm44286",1.30035188401613,1.138349884488,1.08156093532262,1.05250647218359,0.292567242667166,0.508418005268024
"Eef1b2",5.62825942588381,-0.624587550286192,0.593572419574234,-1.05225163718726,0.292684114054049,0.508556711658668
"Slc26a11",3.36020385505927,0.847638481727427,0.805809852084092,1.05190880892701,0.292841389998858,0.508765579460041
"Znhit2",2.19898957471547,-1.31435636488968,1.24985751372587,-1.05160496333021,0.292980829669768,0.508943410608476
"Crip1",0.892907066454555,-1.44237252926106,1.37175906110162,-1.0514765822671,0.293039759212881,0.508981358541735
"Arhgap26",74.5561365752808,0.179036324341623,0.170297503040555,1.05131502896426,0.293113926799314,0.509045760511272
"Gm28370",2.17434895857737,-1.06001016152027,1.01025993841043,-1.04924497272267,0.294065384929171,0.510633528359422
"Npr2",17.5850302287295,0.34427259906822,0.328329493677051,1.04855824925326,0.294381480006734,0.511117749916814
"Alg12",5.62232959675301,-0.682010418600357,0.650635234452137,-1.04822238711778,0.294536158431503,0.511321625913531
"Mrps18b",1.54261487037998,-1.29434150727937,1.23541005738609,-1.04770193470658,0.294775955917308,0.511673200324403
"Camk1",9.3755105580715,-0.44877025824628,0.428777119457568,-1.04662827814601,0.295271054410962,0.512224853466462
"Chadl",5.30639424603317,0.604902160499594,0.577845617581785,1.0468231342327,0.295181158490249,0.512224853466462
"Gm37862",1.33626162000717,1.15132615984009,1.09986022624615,1.04679315822665,0.295194986583465,0.512224853466462
"Prkab1",49.3898411778461,0.284548588883535,0.271847967721223,1.04671957369693,0.295228933363738,0.512224853466462
"Rps27rt",1.19247050705152,1.6103737576563,1.53865975878759,1.04660809412811,0.295280367258772,0.512224853466462
"Gm25135",1.38007791762306,1.61162693315909,1.54028668919742,1.04631621143129,0.295415063089067,0.51239374963951
"Ccdc183",1.32030650652615,1.11850622764092,1.06917749654633,1.0461370831821,0.295497746217661,0.512472399145489
"Lama3",2.34611461633163,-0.990753785455234,0.947393146853277,-1.0457683684392,0.295667988631687,0.512702860893228
"Oxsm",1.81714012620477,1.02887933804242,0.984301420539035,1.04528888872169,0.295889471487445,0.513022106640373
"Ppp1r42",2.50875329961411,1.61171077887009,1.54227498657437,1.04502166792573,0.296012955184231,0.513171379298165
"Kcns1",0.756031575102789,-1.56248236686909,1.49597762059874,-1.04445570933323,0.296274600571227,0.513560102657248
"Cog1",29.4358137363901,-0.297931586455907,0.285282470889368,-1.04433891618754,0.296328613862904,0.513588865420931
"Gm24141",8.83700778192206,0.527767159382335,0.505509156190344,1.04403086060742,0.29647111184356,0.513732045428183
"Lemd3",11.049417794208,-0.543403140646252,0.52050184309667,-1.04399849463228,0.296486086108316,0.513732045428183
"Cpt2",11.8556365667879,0.478526021854068,0.458612043856967,1.0434222743686,0.296752761712749,0.514066074263266
"Lins1",5.9211913966155,0.56720502753592,0.543601786696953,1.04342009429804,0.296753770957221,0.514066074263266
"Zfp354b",0.841444228963913,-1.44342036288629,1.38355514085803,-1.04326912622444,0.296823665882085,0.514122263280114
"Pcdhgb2",3.78700540877379,0.841146669186008,0.806333875575614,1.04317416725862,0.296867635452132,0.514133539000695
"Scly",5.82061130438285,0.574974709595871,0.551278125696006,1.04298480711519,0.296955329318826,0.514220526734908
"Ppat",6.72437242129089,-0.554422086204859,0.531652621896166,-1.04282770999508,0.297028095123504,0.514281645713396
"Chic1",11.3724701511746,-0.427130874844043,0.409632336010326,-1.04271766971364,0.297079071774265,0.514305027762587
"A330094K24Rik",4.43048800439425,0.944998097582509,0.906760713521187,1.04216921122755,0.297333234846007,0.514481399236147
"Cops9",2.17208927527069,0.926392797111717,0.888880909011639,1.04220125296851,0.297318382273605,0.514481399236147
"Eif4ebp1",0.759103789709882,1.57144769382864,1.50797201262745,1.04209340801398,0.297368374509315,0.514481399236147
"Gm13068",1.85053517741518,1.59699760107421,1.5320608541825,1.04238522687557,0.297233112930706,0.514481399236147
"Gm48624",0.762159284139937,1.65189075848639,1.58498093330391,1.04221490856865,0.297312052531396,0.514481399236147
"Il4ra",3.7932576411744,-0.71940537740359,0.69043224621967,-1.04196375725867,0.297428482404577,0.514520534535269
"Cers6",20.8497320199057,0.324801566478017,0.311748406709529,1.04187081469401,0.297471576868865,0.51453023220229
"Nup155",23.3985062902028,0.36834869513389,0.35359500151294,1.04172483648757,0.297539270671376,0.514582471013688
"Arhgap21",56.7919214627827,-0.179892785754719,0.172702020123499,-1.04163683566688,0.297580083861059,0.514588213555882
"Zic2",1.32880014683546,-1.31489975439843,1.26293476129439,-1.04114622124327,0.297807690534277,0.514916925243505
"Wdr31",12.8252294371977,0.607334759920063,0.5834836536094,1.04087707712653,0.297932601724533,0.515068013436101
"Amer1",12.5846810812554,-0.444077940642105,0.42675910140538,-1.04058223756609,0.298069478474179,0.515239747110593
"Nabp1",1.5203204280806,-1.27080683904161,1.22152535894117,-1.0403442136831,0.298180009670745,0.515301011424198
