Gene,RGC_1,RGC_2,RGC_3,RGC_4,BP_1,BP_2,BP_3,BP_4,ONL_1,ONL_2,ONL_3,ONL_4
Pip4k2a,47,41,27,34,8,5,4,5,15,10,13,6
Pip4k2b,131,115,103,81,24,18,23,25,69,51,38,25
Pip4k2c,24,27,31,23,18,23,22,21,126,177,98,79
Pip4p1,53,40,28,21,6,4,14,6,24,15,20,11
Pip4p2,27,30,38,25,10,7,13,9,32,21,11,5
Pip5k1a,27,25,15,13,23,23,19,20,65,60,42,23
Pip5k1b,14,8,9,7,2,4,5,7,14,8,7,3
Pip5k1bos,1,0,0,0,0,0,0,0,0,0,0,0
Pip5k1c,388,332,264,287,87,87,78,81,216,165,87,90
Pip5kl1,7,10,10,3,1,0,0,1,0,0,0,0
Pipox,0,0,0,0,3,2,1,1,1,1,0,0
Pir,6,8,4,3,0,0,0,0,2,0,0,0
Pirt,40,33,24,34,0,1,0,0,2,1,0,0
Pisd,3,1,0,1,0,1,0,1,2,2,0,0
Pisd-ps2,1,0,2,0,1,0,0,0,1,1,0,1
Pithd1,21,12,23,13,6,7,9,6,19,8,13,8
Pitpna,297,221,206,170,45,37,42,33,137,76,55,29
Pitpnb,26,24,18,26,16,15,3,5,38,38,16,13
Pitpnc1,121,89,114,74,28,23,16,20,86,96,46,42
Pitpnm1,216,217,212,176,123,149,141,145,871,750,427,284
Pitpnm2,228,196,167,149,33,28,19,17,163,116,59,49
Pitpnm2os1,1,0,0,1,0,0,0,0,0,0,2,1
Pitpnm2os2,5,0,0,1,0,0,1,0,16,4,11,4
Pitpnm3,94,118,100,72,31,44,72,33,720,786,458,329
Pitrm1,60,38,42,38,9,12,5,9,31,28,10,7
Pitx1,1,0,0,0,0,0,0,0,0,0,0,0
Pitx2,0,0,0,1,0,0,0,0,0,0,0,0
Piwil2,0,1,1,1,0,0,0,0,0,2,1,2
Piwil4,0,0,1,0,1,0,0,0,0,0,0,0
Pja1,105,83,103,78,23,23,26,21,40,38,30,12
Pja2,311,281,285,231,35,52,47,48,124,101,50,43
Pjvk,0,0,0,0,0,0,0,0,0,1,0,0
Pkd1,88,74,61,55,21,23,30,22,160,157,93,78
Pkd1l1,1,0,0,0,0,0,0,0,0,0,0,0
Pkd1l3,0,0,0,0,0,0,0,0,0,0,2,0
Pkd2,9,10,8,13,5,7,4,5,5,3,1,0
Pkd2l2,1,0,2,0,1,2,2,1,1,1,0,3
Pkdcc,3,4,0,1,1,1,0,0,3,1,1,0
Pkdrej,0,0,1,1,0,0,0,0,0,0,0,0
Pkhd1,0,0,0,0,0,0,0,0,0,1,0,0
Pkhd1l1,0,0,0,1,0,0,0,0,0,0,0,0
Pkia,58,54,36,41,9,10,12,14,25,9,13,5
Pkib,5,2,3,1,1,0,1,0,1,0,1,0
Pkig,12,20,20,10,6,9,6,2,27,25,18,10
Pklr,0,0,0,0,0,0,1,1,0,0,0,1
Pkm,426,371,392,342,125,128,139,130,650,660,396,266
Pkmyt1,2,2,0,3,0,0,0,0,3,8,2,2
Pkn1,27,16,15,21,8,7,2,9,13,26,5,10
Pkn2,13,8,10,8,6,10,9,11,37,38,19,13
Pkn3,2,1,0,0,0,0,0,0,1,1,0,1
Pknox1,17,21,18,15,10,14,17,19,52,42,24,24
Pknox2,18,24,21,13,16,19,14,21,9,4,1,6
Pkp1,14,22,11,7,0,0,0,0,5,2,0,2
Pkp2,2,1,3,3,2,0,2,4,13,20,9,5
Pkp4,136,107,130,119,20,18,20,19,48,52,37,29
Pla1a,0,0,0,1,0,0,0,0,0,0,0,0
Pla2g10,0,0,0,0,0,0,0,1,0,0,0,0
Pla2g12a,5,3,3,1,2,3,0,2,2,0,0,1
Pla2g15,14,5,6,5,3,3,2,2,11,2,3,1
Pla2g2c,1,0,0,0,0,0,0,0,2,2,0,0
Pla2g2f,0,1,1,2,0,0,1,1,1,0,0,0
Pla2g3,1,1,0,1,0,0,0,0,0,4,1,2
Pla2g4a,1,2,2,1,1,0,4,1,1,0,0,0
Pla2g4b,0,0,1,0,0,0,0,0,0,0,0,0
Pla2g4c,0,1,0,0,1,0,0,0,1,0,0,0
Pla2g4e,59,51,58,51,3,8,3,1,10,5,2,6
Pla2g5,23,34,31,18,30,17,19,17,141,145,84,70
Pla2g6,38,27,34,34,13,6,7,10,19,11,12,16
Pla2g7,55,54,56,42,22,21,25,21,216,284,125,70
Pla2r1,16,16,16,11,12,11,12,9,198,170,85,55
Plaa,37,31,19,33,7,6,12,7,21,22,13,7
Plaat1,4,3,4,4,1,1,2,0,4,5,1,1
Plaat3,4,7,5,4,6,7,11,12,5,1,0,2
Plac8l1,0,0,0,1,0,0,0,0,0,0,0,0
Plac9a,5,5,3,5,1,4,0,2,3,0,2,1
Plag1,4,2,4,2,3,4,4,3,9,5,9,5
Plagl1,41,47,39,32,24,32,25,34,18,18,11,11
Plagl2,44,27,35,27,12,27,28,23,256,252,159,121
Plat,13,9,7,7,4,1,2,5,4,3,0,0
Platr1,0,0,0,0,0,0,0,0,2,0,2,1
Platr10,0,0,1,1,0,0,0,0,0,0,1,1
Platr19,0,0,0,0,0,1,0,0,0,0,0,0
Platr25,5,2,1,1,0,0,1,1,2,3,1,1
Platr28,0,0,0,0,0,0,0,0,1,0,0,0
Platr6,0,0,1,0,0,0,0,0,0,0,0,0
Platr8,1,0,0,0,0,0,0,2,0,0,1,0
Plau,0,2,0,4,0,0,0,0,0,0,0,0
Plaur,0,0,0,1,0,0,0,0,0,0,0,0
Plb1,3,2,3,6,0,0,0,0,1,0,0,0
Plbd1,0,0,0,0,1,0,0,1,1,0,0,0
Plbd2,67,45,41,53,7,18,7,5,25,19,15,9
Plcb1,113,110,97,108,11,6,10,5,12,10,4,1
Plcb2,1,0,0,0,0,0,2,0,0,0,0,0
Plcb3,16,7,14,16,6,8,7,13,8,3,2,1
Plcb4,223,188,181,171,42,47,44,53,81,58,37,30
Plcd1,7,7,4,4,8,3,5,10,2,1,0,2
Plcd3,8,11,10,13,6,10,8,8,51,62,43,16
Plcd4,7,3,7,3,1,2,1,0,3,3,1,0
Plce1,71,60,70,57,14,20,23,19,21,7,3,12
Plcg1,54,28,32,32,9,12,11,7,18,21,7,7
Plcg2,8,3,2,5,0,0,0,0,1,0,1,0
Plch1,112,110,89,80,42,57,51,51,73,39,22,21
Plch2,146,143,143,114,114,120,116,105,491,547,316,255
Plcl1,27,24,15,17,25,23,23,18,15,10,4,4
Plcl2,41,30,52,33,7,7,4,7,7,1,3,4
Plcxd1,9,16,5,8,4,2,0,4,6,3,1,0
Plcxd2,108,91,85,91,15,28,19,22,243,216,167,104
Plcxd3,11,7,6,5,0,0,1,0,3,2,0,0
Plcz1,0,0,0,1,0,0,0,0,2,3,0,0
Pld1,1,5,1,1,0,2,1,0,0,1,0,0
Pld2,11,9,8,8,2,7,4,4,4,1,1,1
Pld3,163,171,150,112,26,42,31,26,56,52,36,21
Pld4,6,3,4,1,0,2,0,0,0,0,0,0
Pld5,6,3,6,7,0,0,0,0,2,1,1,0
Pld6,0,0,1,0,0,0,0,0,0,0,0,1
Plec,200,153,129,139,16,16,20,22,66,36,29,20
Plek,8,5,9,7,2,0,0,0,3,9,8,4
Plek2,0,0,2,0,0,0,0,0,0,0,0,0
Plekha1,50,42,46,39,31,26,22,34,48,34,20,14
Plekha2,9,14,8,2,3,3,3,2,62,61,46,30
Plekha3,21,23,24,17,9,8,5,6,33,24,17,8
Plekha4,0,0,2,5,0,1,0,1,3,7,4,0
Plekha5,48,48,40,44,15,11,7,9,36,26,14,7
Plekha6,173,145,143,137,45,35,36,48,202,199,111,84
Plekha7,8,14,10,10,4,3,1,6,30,24,17,9
Plekha8,15,23,21,16,14,9,17,9,163,138,82,64
Plekhb1,253,233,202,169,75,93,96,86,912,853,499,313
Plekhb2,260,200,181,174,76,86,78,67,317,254,170,105
Plekhd1,37,36,34,34,13,12,11,16,11,5,2,2
Plekhd1os,0,1,0,1,0,0,0,0,0,0,1,0
Plekhf1,2,0,1,0,0,0,1,1,0,0,0,0
Plekhf2,14,12,9,11,7,10,5,6,139,135,87,55
Plekhg1,10,17,16,14,14,27,14,20,34,23,15,13
Plekhg2,18,14,9,17,4,9,4,9,4,2,2,0
Plekhg3,12,12,10,8,7,6,6,3,43,44,20,18
Plekhg4,5,1,3,1,1,0,0,0,1,1,1,1
Plekhg5,18,20,8,19,3,4,3,3,3,2,1,2
Plekhg6,2,1,0,0,0,0,1,0,0,0,0,0
Plekhh1,3,3,3,3,0,0,0,0,5,2,3,0
Plekhh2,16,22,19,7,4,7,3,8,54,48,33,25
Plekhh3,14,12,7,12,0,4,4,5,11,7,2,5
Plekhj1,13,13,15,14,4,6,7,5,8,23,20,6
Plekhm1,36,25,24,27,11,16,15,14,45,32,20,21
Plekhm2,56,42,48,35,14,9,15,3,40,23,12,10
Plekhm3,117,88,97,90,24,24,17,23,166,163,95,79
Plekhn1,1,4,3,0,4,1,1,1,2,2,1,3
Plekho1,15,12,16,15,1,1,2,5,2,2,1,0
Plekho2,21,22,26,18,22,19,14,27,12,7,3,7
Plet1,0,0,0,1,0,0,0,0,0,0,0,0
Plgrkt,4,1,3,3,1,3,1,1,3,10,3,3
Plin2,5,5,2,6,0,0,0,2,0,0,0,0
Plin3,3,1,3,2,1,4,1,2,1,0,1,0
Plin4,1,1,0,2,1,0,1,1,0,1,0,0
Plin5,1,0,0,0,0,0,0,1,0,0,0,0
Plk-ps1,0,0,1,2,0,0,0,0,2,0,0,1
Plk1,0,1,1,0,0,0,1,0,7,2,3,2
Plk2,58,44,69,46,7,9,2,17,15,3,3,5
Plk3,9,9,6,3,0,0,0,0,2,0,1,1
Plk4,3,2,0,0,0,2,0,1,2,1,1,0
Plk5,14,19,21,7,31,32,28,29,61,73,34,24
Pllp,0,0,1,0,0,0,0,1,0,0,1,1
Pln,0,0,0,0,0,0,0,0,0,0,0,0
Plod1,15,16,19,11,9,11,10,8,15,6,8,10
Plod2,4,9,8,5,5,8,6,8,4,2,3,0
Plod3,11,8,13,9,5,5,1,4,10,8,3,3
Plp1,0,2,0,1,0,0,0,0,0,1,1,1
Plp2,1,0,1,0,0,0,0,0,0,0,0,0
Plpbp,19,15,16,11,7,3,4,4,11,16,6,5
Plpp1,9,6,7,1,0,3,1,1,3,7,3,0
Plpp2,17,20,10,14,7,6,12,9,135,149,76,48
Plpp3,27,24,19,15,33,31,11,22,12,5,4,8
Plpp4,1,4,7,4,1,0,0,0,0,2,1,0
Plpp5,8,14,12,2,8,5,2,7,8,0,3,4
Plpp6,10,12,7,12,3,2,5,2,13,19,14,9
Plpp7,14,10,18,18,6,9,4,5,10,9,4,8
Plppr1,9,1,9,5,0,1,1,0,2,0,0,0
Plppr2,144,139,130,115,22,31,20,20,70,40,21,20
Plppr3,37,36,32,40,2,1,2,0,9,1,1,1
Plppr4,117,92,93,81,26,31,20,15,56,42,29,23
Plppr5,40,29,37,36,8,7,10,6,6,5,2,5
Plrg1,21,22,22,13,12,7,10,10,22,40,19,10
Pls1,3,1,2,2,1,5,4,0,15,11,7,6
Pls3,134,139,124,109,5,6,2,3,15,9,9,2
Plscr1,0,1,0,2,4,1,2,3,4,0,2,0
Plscr2,0,0,0,3,0,0,0,0,1,0,0,1
Plscr3,24,7,9,15,4,1,1,3,2,1,0,0
Plscr4,1,1,0,2,1,0,0,2,1,1,0,0
Plscr5,3,0,2,1,0,0,0,0,0,0,0,0
Pltp,8,2,3,8,1,2,2,2,4,3,5,1
Plvap,10,5,8,4,0,1,0,0,0,0,0,0
Plxdc1,18,18,7,20,0,0,0,0,2,0,2,0
Plxdc2,32,24,24,22,10,7,15,11,3,1,3,4
Plxna1,224,208,229,210,13,25,13,15,37,27,16,6
Plxna2,214,215,193,153,41,37,44,30,565,516,310,199
Plxna3,27,24,23,9,6,8,1,6,12,6,2,5
Plxna4,29,34,33,26,53,52,33,52,22,9,4,5
Plxna4os1,0,0,0,0,0,0,1,0,0,0,0,0
Plxna4os2,0,0,1,0,0,0,0,0,0,0,0,0
Plxna4os3,0,1,0,0,0,0,0,0,0,0,0,0
Plxnb1,38,31,28,18,11,17,16,23,59,72,38,34
Plxnb2,58,70,51,51,39,35,27,43,55,59,25,16
Plxnc1,44,30,37,21,13,10,5,10,16,4,0,2
Plxnd1,51,31,22,19,2,2,7,6,8,2,3,1
Pm20d1,1,0,0,0,3,2,1,3,0,1,0,0
Pm20d2,1,2,2,2,1,0,1,1,7,6,2,3
Pmel,2,0,0,0,1,0,0,0,6,5,0,0
Pmepa1,52,61,37,46,38,27,21,39,49,39,18,14
Pmf1,9,3,4,5,2,4,2,5,9,11,2,6
Pmfbp1,2,1,1,0,2,2,0,0,0,1,1,0
Pml,20,10,8,7,2,2,2,2,6,10,1,3
Pmm1,35,29,22,23,10,6,7,12,47,47,24,22
Pmm2,5,7,5,7,1,6,4,1,10,10,6,4
Pmp2,1,0,0,0,0,0,0,0,0,0,0,0
Pmp22,23,24,19,15,3,2,7,4,4,1,1,1
Pmpca,65,38,43,27,9,15,6,8,23,20,16,9
Pmpcb,18,10,10,8,7,9,5,3,24,19,19,13
Pms1,1,9,4,4,1,1,2,2,9,7,5,6
Pms2,6,5,6,3,3,4,4,1,15,7,1,4
Pmvk,7,3,6,7,0,1,1,0,4,2,1,0
Pnck,11,20,11,13,5,2,5,3,6,3,1,2
Pnisr,37,23,29,19,15,17,8,19,38,39,30,24
Pnkd,229,203,229,196,23,26,23,23,128,117,63,50
Pnkp,8,5,8,4,3,2,2,6,15,12,3,7
Pnldc1,0,0,0,0,0,0,0,0,2,0,0,0
Pnlip,3,8,3,3,0,1,0,0,1,0,0,0
Pnliprp1,0,1,0,0,0,0,0,0,0,0,0,0
Pnliprp2,1,0,0,0,0,0,0,0,0,0,0,0
Pnma1,1,2,1,0,1,0,0,0,1,4,2,1
Pnma2,34,20,30,19,1,2,2,3,2,3,1,1
Pnma3,4,4,4,4,1,0,2,0,1,0,0,0
Pnmal1,56,35,38,50,10,10,14,17,21,10,2,2
Pnmal2,299,211,239,206,38,31,35,45,78,36,16,11
Pnn,11,14,14,11,4,9,3,3,24,10,11,5
Pno1,8,9,3,5,0,2,0,1,9,9,5,5
Pnoc,0,2,0,2,0,0,0,0,0,0,0,0
Pnp,3,1,0,1,1,1,1,0,5,9,2,7
Pnpla2,32,23,19,19,5,10,4,6,7,3,6,5
Pnpla3,5,4,3,2,4,3,4,4,30,38,22,12
Pnpla6,120,99,73,72,15,8,10,17,26,18,15,16
Pnpla7,5,2,1,0,3,4,3,4,5,4,2,1
Pnpla8,73,73,40,50,12,7,11,9,43,37,20,23
Pnpo,24,30,18,30,3,0,0,3,8,9,4,4
Pnpt1,5,6,7,4,1,3,1,1,6,7,5,5
Pnrc1,169,155,156,121,61,68,69,63,290,297,192,97
Pnrc2,21,28,21,25,21,24,25,23,57,54,31,23
Poc1a,3,1,5,1,0,0,0,0,19,8,8,4
Poc1b,3,4,3,2,0,3,2,2,18,11,4,7
Poc5,20,21,18,3,2,13,2,5,54,62,29,13
Podn,1,0,0,0,1,1,1,1,1,1,0,0
Podnl1,0,1,0,2,1,0,0,1,0,0,0,0
Podxl,71,68,39,58,16,26,30,9,463,421,234,154
Podxl2,212,173,163,168,20,22,15,24,54,32,24,17
Pof1b,0,0,0,1,0,0,0,0,0,0,0,0
Pofut1,17,17,17,14,8,9,14,12,58,52,33,29
Pofut2,73,50,37,46,8,7,12,6,34,47,17,8
Pogk,56,54,38,36,20,20,14,23,69,54,30,28
Poglut1,25,25,11,12,3,7,7,2,15,7,8,5
Poglut2,0,3,3,3,2,1,0,1,7,2,2,2
Poglut3,2,3,2,6,1,1,1,0,1,2,0,0
Pogz,108,113,96,90,56,54,44,48,143,147,93,64
Pola1,7,6,6,4,1,2,2,2,9,0,3,7
Pola2,8,6,2,0,2,1,1,4,5,3,2,2
Polb,25,20,20,13,5,6,7,5,29,16,9,6
Pold1,4,4,7,2,2,1,1,2,9,9,5,4
Pold2,17,11,17,12,9,4,0,8,18,11,3,4
Pold3,12,15,11,9,5,6,9,5,31,28,10,13
Pold4,2,1,1,1,0,0,1,0,2,0,1,0
Poldip2,56,38,28,32,11,14,13,5,49,35,36,14
Poldip3,72,94,93,72,29,33,25,23,136,126,100,59
Pole,8,7,1,4,3,0,2,1,0,1,2,3
Pole2,1,0,0,0,0,0,0,0,1,0,0,0
Pole3,9,7,3,11,4,1,4,1,7,10,2,1
Pole4,30,17,19,10,5,7,10,7,11,12,10,4
Polg,16,14,9,10,7,4,5,7,12,7,7,6
Polg2,1,5,3,1,2,5,1,3,15,13,8,4
Polh,3,2,4,3,1,1,2,1,4,7,4,3
Poli,5,5,4,2,3,1,2,0,0,11,3,0
Polk,7,5,6,7,4,1,3,5,9,17,11,9
Poll,10,10,3,6,3,4,3,7,15,12,10,4
Polm,3,1,5,4,1,1,3,1,3,4,1,2
Polq,0,1,0,1,1,1,0,0,3,3,5,0
Polr1a,33,31,37,26,11,12,11,8,55,46,37,22
Polr1b,10,5,7,2,2,4,0,6,11,14,6,5
Polr1c,13,0,8,9,5,2,7,3,7,9,6,2
Polr1d,16,11,6,5,1,4,0,0,14,12,2,4
Polr1e,6,2,6,5,0,0,0,2,2,5,1,2
Polr1f,9,5,5,2,5,2,5,4,7,8,10,3
Polr1h,6,4,6,7,3,1,3,5,30,10,11,5
Polr1has,0,1,1,1,1,1,0,0,1,3,2,0
Polr2a,499,478,463,397,293,298,285,254,1336,1312,801,518
Polr2b,86,95,78,67,32,46,40,33,121,142,87,56
Polr2c,4,7,6,6,2,5,2,1,11,2,4,3
Polr2d,5,4,5,5,7,4,5,1,8,9,7,3
Polr2e,26,21,23,24,16,10,10,12,33,36,13,10
Polr2f,6,11,6,10,1,4,2,3,6,4,2,2
Polr2g,29,22,20,29,5,9,9,7,36,27,12,11
Polr2h,1,3,1,1,1,0,1,0,1,0,2,0
Polr2i,8,10,6,6,1,3,1,0,2,7,5,1
Polr2j,10,3,22,4,6,3,4,2,14,8,8,6
Polr2k-ps,0,0,1,0,0,0,0,0,0,0,0,0
Polr2l,4,7,6,4,3,1,4,2,8,5,3,3
Polr2m,113,92,86,92,28,16,27,26,57,51,25,24
Polr3a,45,38,29,31,9,14,10,7,62,64,28,22
Polr3b,26,23,25,27,8,4,7,6,25,22,17,13
Polr3c,26,19,22,20,5,3,2,5,30,18,13,6
Polr3d,6,7,4,5,1,1,1,2,0,4,2,3
Polr3e,17,10,12,4,3,3,2,3,4,5,4,7
Polr3f,10,10,12,8,3,6,6,5,16,22,7,5
Polr3g,1,0,0,0,0,0,2,0,2,2,0,2
Polr3gl,7,7,3,8,3,1,2,2,8,8,1,4
Polr3h,13,12,19,11,6,8,5,6,8,4,9,5
Polr3k,20,18,19,14,5,4,8,6,16,28,11,6
Polrmt,17,12,27,18,4,8,10,7,20,19,12,11
Pom121,146,105,125,93,37,41,48,39,235,248,138,82
Pomc,1,1,4,0,0,0,0,0,0,1,0,0
Pomgnt1,27,17,23,17,4,4,3,8,37,22,17,14
Pomgnt2,13,10,10,17,3,2,3,2,7,12,10,4
Pomk,44,30,23,25,8,7,9,7,23,23,12,4
Pomp,47,28,35,24,10,4,7,14,36,15,14,8
Pomt1,14,6,13,9,2,8,2,4,7,22,9,1
Pomt2,24,29,21,21,6,13,14,9,62,86,43,33
Pon1,0,1,0,0,0,0,0,0,1,1,1,0
Pon2,3,2,3,2,7,9,5,11,6,1,1,2
Pon3,0,1,1,1,1,0,0,0,1,0,0,0
Pop1,4,3,3,1,0,3,0,0,1,1,1,1
Pop4,6,2,10,9,1,1,1,3,3,5,1,2
Pop5,4,0,3,3,2,1,1,2,3,4,4,2
Pop7,7,4,5,2,1,3,1,1,7,4,2,1
Popdc2,1,2,0,0,0,0,0,0,0,0,1,0
Popdc3,1,0,2,2,2,2,1,2,1,0,1,2
Por,32,28,31,37,10,7,7,16,45,43,27,22
Porcn,51,37,45,48,8,9,8,14,27,19,6,7
Postn,15,14,8,5,0,1,1,4,1,1,3,0
Pot1a,30,18,20,12,9,16,6,8,29,22,16,16
Pot1b,6,2,3,2,0,4,1,0,4,3,2,1
Potegl,0,0,1,0,0,0,0,0,0,0,1,0
Pou2f1,38,37,22,36,17,21,29,26,157,138,101,56
Pou2f2,12,9,4,11,6,4,3,4,2,2,0,0
Pou2f3,2,1,0,0,0,0,0,0,0,0,0,0
Pou3f1,1,5,0,1,0,0,0,1,2,2,0,0
Pou3f2,10,3,11,11,1,0,1,2,4,2,0,0
Pou3f3,1,4,0,2,0,0,0,1,0,0,0,0
Pou4f1,130,149,124,128,3,5,3,2,13,9,3,4
Pou4f2,82,68,87,78,1,0,2,3,15,7,3,5
Pou4f3,55,36,53,40,1,0,1,0,5,2,1,0
Pou5f1,0,0,0,0,0,0,0,0,1,1,0,0
Pou5f2,1,0,0,0,0,0,0,0,0,0,1,2
Pou6f1,58,64,56,44,21,31,22,24,99,86,66,60
Pou6f2,125,89,69,63,0,1,5,4,15,8,2,5
Pp2d1,0,0,1,0,0,0,0,0,0,0,0,0
Ppa1,57,51,37,40,1,7,10,12,61,69,30,26
Ppa2,15,16,23,18,7,7,4,11,33,38,26,14
Ppan,5,3,9,2,1,3,2,1,3,6,3,3
Ppara,0,2,0,0,2,0,1,1,22,19,13,10
Ppard,30,38,31,25,6,20,13,18,142,134,64,46
Pparg,0,0,0,0,0,0,1,0,0,0,0,0
Ppargc1a,65,37,43,41,8,10,13,4,93,101,59,37
Ppargc1b,52,45,35,30,23,28,18,19,166,206,144,96
Ppat,22,13,14,10,3,2,5,3,15,7,3,4
Ppcdc,12,2,3,9,1,2,4,1,9,8,5,4
Ppcs,2,1,1,3,0,0,1,3,1,0,2,1
Ppdpf,7,10,9,5,0,4,1,4,9,3,4,1
Ppef1,1,1,1,1,0,0,0,0,3,0,0,1
Ppef2,11,20,9,5,11,17,15,9,140,140,74,53
Ppfia1,15,19,18,12,13,5,11,14,27,28,14,11
Ppfia2,62,40,53,47,19,22,29,22,56,46,29,34
Ppfia3,103,90,61,62,14,16,10,8,22,13,7,20
Ppfia4,110,86,70,77,4,5,5,3,15,8,4,4
Ppfibp1,41,39,34,37,3,1,1,3,10,2,1,4
Ppfibp2,3,7,2,3,2,1,0,0,0,1,0,0
Pphln1,36,29,36,41,15,15,17,19,67,48,32,23
Ppia,1,4,0,1,3,1,0,0,2,1,0,0
Ppib,4,3,1,5,0,1,1,1,3,0,2,0
Ppic,1,0,0,0,0,0,0,0,0,1,0,0
Ppid,14,11,10,11,3,3,3,5,9,9,6,4
Ppie,2,0,7,1,1,1,0,1,0,5,3,1
Ppif,13,19,20,9,7,3,3,3,7,8,1,2
Ppig,42,34,46,27,17,19,18,25,56,46,29,13
Ppih,0,1,0,0,1,1,0,0,1,1,0,1
Ppil1,6,7,6,8,2,0,4,2,1,5,1,0
Ppil2,46,31,31,30,15,10,9,7,43,42,28,13
Ppil3,5,3,1,4,1,2,2,5,3,4,0,1
Ppil4,14,13,10,8,4,9,4,4,37,28,12,11
Ppil6,0,0,0,0,1,0,2,0,2,0,2,0
Ppip5k1,161,126,127,102,40,36,43,41,182,178,121,64
Ppip5k2,10,6,13,6,2,8,1,5,9,11,8,6
Ppl,0,1,0,0,0,0,1,0,1,0,1,0
Ppm1a,190,160,161,143,38,45,24,38,147,122,89,47
Ppm1b,22,14,9,6,3,2,5,3,25,22,13,14
Ppm1d,23,15,22,22,16,16,15,15,84,104,53,32
Ppm1e,207,154,157,138,78,59,67,51,90,76,48,34
Ppm1f,31,21,28,18,2,6,3,9,7,2,3,1
Ppm1g,30,28,36,29,7,8,5,10,14,20,12,11
Ppm1h,86,82,79,67,37,39,37,51,161,121,101,53
Ppm1j,26,14,16,11,1,3,6,2,16,8,7,3
Ppm1k,29,22,21,15,4,3,3,4,11,2,2,3
Ppm1l,235,143,150,134,29,29,28,27,47,47,23,19
Ppm1m,7,2,1,2,1,0,0,0,0,0,0,0
Ppm1n,3,8,6,5,2,3,1,4,50,36,31,17
Ppme1,189,154,137,111,33,34,35,31,94,71,65,39
Ppnr,1,0,0,0,0,0,0,0,0,0,0,0
Ppox,6,8,6,5,4,0,0,3,7,4,9,4
Ppp1ca,95,89,86,57,21,27,20,20,58,53,29,22
Ppp1cb,219,180,184,169,36,50,51,51,219,177,114,88
Ppp1cc,1,0,2,1,0,2,0,2,1,2,0,2
Ppp1ccb,1,0,1,0,0,0,0,1,0,1,1,1
Ppp1r10,67,56,62,49,24,42,20,27,133,126,85,53
Ppp1r11,62,34,50,48,9,11,4,10,29,19,16,10
Ppp1r12a,44,37,38,21,12,19,9,16,45,51,29,25
Ppp1r12b,85,66,54,66,12,13,13,19,51,32,27,28
Ppp1r12c,28,33,34,35,5,7,3,10,12,9,5,6
Ppp1r13b,121,117,124,94,30,26,25,26,100,103,59,28
Ppp1r13l,1,6,6,5,3,4,1,4,29,23,11,14
Ppp1r14a,1,4,3,1,0,0,0,0,0,0,0,0
Ppp1r14b,2,5,4,4,2,2,0,0,1,1,1,1
Ppp1r14c,7,4,10,5,0,1,0,0,1,0,0,1
Ppp1r14d,0,0,0,0,0,0,0,0,1,0,0,0
Ppp1r15a,6,11,10,1,2,0,4,3,13,14,9,4
Ppp1r15b,50,51,57,39,23,13,18,13,78,90,40,40
Ppp1r16a,16,17,27,16,4,5,8,5,44,32,17,10
Ppp1r16b,65,37,40,29,10,8,7,10,15,3,6,4
Ppp1r17,13,22,20,13,2,0,2,0,2,1,1,0
Ppp1r18,21,12,16,12,3,3,3,0,22,12,13,12
Ppp1r18os,0,0,0,0,0,1,0,0,0,0,0,0
Ppp1r1a,54,45,44,25,22,28,31,18,21,13,4,9
Ppp1r1b,3,9,3,6,4,12,7,3,0,2,2,1
Ppp1r1c,11,15,13,13,0,0,0,1,2,0,0,0
Ppp1r2,30,33,14,24,3,5,5,4,13,14,6,6
Ppp1r2-ps3,1,1,0,0,0,0,0,0,0,0,0,0
Ppp1r21,42,34,30,25,8,6,6,9,24,14,13,10
Ppp1r26,39,28,22,23,6,11,8,14,25,20,13,10
Ppp1r27,0,1,0,0,0,0,0,0,0,0,0,0
Ppp1r32,0,0,0,0,0,0,0,0,0,0,0,0
Ppp1r35,1,1,3,4,3,1,1,1,8,6,1,1
Ppp1r37,75,73,65,61,31,36,20,35,99,84,55,33
Ppp1r3a,0,0,0,2,0,0,0,0,2,0,1,0
Ppp1r3b,2,2,0,3,0,0,0,0,0,0,0,0
Ppp1r3c,17,14,12,11,5,3,3,4,3,2,1,1
Ppp1r3d,8,5,2,6,1,1,1,0,2,1,0,0
Ppp1r3e,3,5,3,1,1,1,0,0,2,0,2,0
Ppp1r3f,6,5,6,3,2,1,1,0,3,4,0,0
Ppp1r3g,0,0,0,0,0,0,0,0,3,1,2,0
Ppp1r42,1,1,0,0,0,1,1,0,8,8,13,2
Ppp1r7,229,182,182,155,60,52,45,59,168,134,94,75
Ppp1r8,20,18,17,11,9,3,2,10,36,30,21,12
Ppp1r9a,145,99,105,89,36,41,36,38,164,143,78,53
Ppp1r9b,214,180,176,150,43,52,31,34,82,39,13,18
Ppp2ca,242,207,169,166,34,58,40,52,156,117,73,49
Ppp2cb,57,43,21,39,11,4,17,7,26,22,11,18
Ppp2r1a,517,427,454,336,66,78,68,92,242,181,113,105
Ppp2r1b,8,6,6,7,3,1,2,2,5,6,3,1
Ppp2r2a,39,30,42,34,7,12,7,7,31,27,23,8
Ppp2r2b,63,80,65,43,23,31,18,27,311,284,151,117
Ppp2r2c,176,150,121,113,12,5,7,8,38,11,12,8
Ppp2r2cos,0,1,1,1,0,1,0,0,0,0,1,0
Ppp2r2d,26,28,27,24,5,4,1,3,22,16,13,7
Ppp2r3a,50,58,47,44,17,20,11,16,154,155,94,52
