"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mdm1",42.762399792517,-4.33229740761242,0.221258927378329,-19.5802151757008,2.28055129634926e-85,1.39930213573739e-82
"Prom1",57.68192406943,-7.41687729299029,0.394450871091615,-18.8030445273567,7.1303602084293e-79,4.23833067264168e-76
"Impg2",49.6255412024498,-6.10247677560893,0.328917739384558,-18.5532005267559,7.68376222440009e-77,4.4288739778883e-74
"Rtbdn",117.235124389504,-7.1332873274713,0.386564008731897,-18.4530560692178,4.92779240532913e-76,2.75680998064016e-73
"Cngb1",157.397897358952,-2.94097732461102,0.159926817199745,-18.3895195071494,1.59386256090077e-75,8.66195993454101e-73
"Cabp4",30.9245261817782,-7.5987658801886,0.434813933163336,-17.4759024507482,2.18658479028203e-68,1.12408187286363e-65
"Impg1",38.531129464447,-7.50742269048788,0.429583820554304,-17.4760368786721,2.18143729504687e-68,1.12408187286363e-65
"Gngt1",2141.32213072721,-4.05445042384729,0.232549153194439,-17.4348105256581,4.49045477554209e-68,2.19007539193811e-65
"Nxnl1",114.58991446866,-6.40534615560211,0.36737810509388,-17.4352964065871,4.4524519094348e-68,2.19007539193811e-65
"Nxnl2",45.4060817199812,-7.37116407010769,0.432045570481403,-17.0610800659163,2.89159101838622e-65,1.37502381901811e-62
"Kcnj14",43.5725479495392,-3.84120591652951,0.226823521762091,-16.9347776927582,2.49298418897689e-64,1.15656225020804e-61
"Samd7",35.2424312388029,-7.39071851600405,0.438064949448498,-16.8712847839312,7.31870606555493e-64,3.31450257316477e-61
"A330094K24Rik",28.3290883299488,-7.48143211095335,0.446296243926065,-16.7633768215014,4.5219542428486e-63,2.00028120123775e-60
"Lyar",125.109818321162,-2.45740163702709,0.147027057834578,-16.7139414555377,1.03745806599721e-62,4.48488406212113e-60
"Guca1a",150.445775963324,-7.27996586847511,0.437827080631797,-16.6274910587301,4.40664090289742e-62,1.86263814697804e-59
"Fam3c",91.427783693024,-3.28534593948102,0.200053312861817,-16.4223520844682,1.32335839360568e-60,5.47208695755948e-58
"A930036K24Rik",25.4550336041191,-7.70928302094224,0.473618585406121,-16.2774081475955,1.42789840396424e-59,5.7787352216604e-57
"Mak",43.1691715110619,-3.71741064639651,0.22853374528822,-16.26635331998,1.71045753151591e-59,6.77804431395084e-57
"Tnfsf12",38.9379287712371,-5.16610175460844,0.318201700071067,-16.235305321922,2.83832179676079e-59,1.10179018155484e-56
"Rbp3",77.0626149993946,-3.52136431359103,0.21721476707031,-16.2114406910982,4.18638586783773e-59,1.59258491184283e-56
"Rabgef1",82.6710529625354,-2.54487962766059,0.157791272647669,-16.1281393131484,1.61822763884438e-58,6.0353544938155e-56
"Rgs9",77.0903087825315,-6.23830107893435,0.387134712967739,-16.114031808494,2.03323531974703e-58,7.43734019555929e-56
